Video ID,Video Title,Channel Name,Category,Category ID,Upload Date,Upload Time,Likes,Views,Comments,Duration (Seconds)
uo0b0xc9Y80,SVD-Y HACKER LEVEL🔥SOLO VS SQUAD BEST GAMEPLAY | GARENA FREE FIRE,Total Gaming,Gaming,20,2023-05-12,04:00:34,132492,2287695,5057,979
whBeCqInkS8,FREE FIRE का SCAM😭NEW M1014 SKIN AND ARCTIC BLUE BUNDLE | GARENA FREE FIRE,Total Gaming,Gaming,20,2023-05-09,14:00:38,117021,1603871,4160,1215
KepRUuN3PQA,[ PART 2 BADLA👑] AJJUBHAI AMITBHAI VS NITIN FF AND ALL SHORTS CREATOR | GARENA FREE FIRE,Total Gaming,Gaming,20,2023-05-07,12:30:12,163934,3223095,8296,4512
JBtHmMxaizk,ONLY M4A1 CHALLENGE IN SOLO VS SQUAD | GARENA FREE FIRE,Total Gaming,Gaming,20,2023-05-05,13:45:01,146738,2303213,4668,1057
CjolUQoDBl0,MILL KING👑 SOLO VS SQUAD DIAMOND 4 LOBBY PRO GAMEPLAY  | GARENA FREE FIRE,Total Gaming,Gaming,20,2023-05-03,04:00:05,143039,2300004,3953,996
V3l85UMGUBQ,AJJUBHAI AMITBHAI VS NITIN FF AND ALL SHORTS CREATOR | GARENA FREE FIRE,Total Gaming,Gaming,20,2023-04-30,04:15:02,270579,4904336,16434,1730
gAhg8h01hSo,BEST SOLO VS SQUAD GAME I EVER PLAYED | GARENA FREE FIRE,Total Gaming,Gaming,20,2023-04-24,13:30:15,152019,2618339,4195,996
q0nHvba_F5U,FACTORY KING AJJUBHAI😂 SOLO VS SQUAD GAMEPLAY | GARENA FREE FIRE,Total Gaming,Gaming,20,2023-04-21,13:30:30,137201,2239954,4329,903
vpNC1qM_cCE,6 PRO 96 LEVEL+ GRANDMASTER PLAYER VS AJJUBHAI AMITBHAI AND MUNNABHAI CS GAMEPLAY | GARENA FREE FIRE,Total Gaming,Gaming,20,2023-04-19,13:30:31,232900,4938728,6795,1615
8WBI08o4AKg,"BRONZE TO GRANDMASTER RANK PUSH WITH AMITBHAI, MUNNABHAI | GARENA FREE FIRE",Total Gaming,Gaming,20,2023-04-16,04:00:07,146625,2903141,4029,2557
0rpCEFDdMZM,THIS BABY HAS SCARY SUPERPOWERS 💀,Total Gaming,Gaming,20,2023-04-13,14:15:00,44207,501058,4335,1396
VovT-ldzs2w,USE SANTINO LIKE HACKER IN SOLO VS SQUAD | GARENA FREE FIRE,Total Gaming,Gaming,20,2023-04-11,13:30:12,120260,1911856,4795,997
