Video ID,Video Title,Channel Name,Category,Category ID,Upload Date,Upload Time,Likes,Views,Comments,Duration (Seconds)
ZCu6vY5-bts,🔴  TODAY A GOOD DAY   🔴   SUIII,IShowSpeed,Gaming,20,2023-02-09,23:42:18,56572,1539683,2504,15948
J7_Ya7Xzamo,3/CR7/23,IShowSpeed,Gaming,20,2023-02-08,00:05:45,42353,1220198,1313,12108
2g6S99TsltU,PRAYERS FOR TURKEY & SYRIA🙏,IShowSpeed,Gaming,20,2023-02-06,23:20:38,110300,2195898,5734,10637
HXEQS5afs_0,friiiiDAYYYY,IShowSpeed,Gaming,20,2023-02-04,06:13:59,93050,3187249,3198,36618
QM8qD8yQ1ZI,#BHM,IShowSpeed,Gaming,20,2023-02-02,22:45:23,39764,1335131,943,9706
zX3auXaN5bg,FEBUARY 1st,IShowSpeed,Gaming,20,2023-02-01,23:46:41,49138,1394011,1178,12397
XGcYlLIeP68,lets get it started,IShowSpeed,Gaming,20,2023-01-31,00:49:32,58912,2748271,1374,13836
AIf1WvTbbto,WHO DEYYYY,IShowSpeed,Gaming,20,2023-01-29,22:09:20,55168,1496890,2453,5764
HDHKsAF2k50,FUN FRIDAY XD,IShowSpeed,Gaming,20,2023-01-28,00:46:19,57317,1522987,1413,13677
7nZKRtupRKg,S_PE_E_D,IShowSpeed,Gaming,20,2023-01-27,00:59:46,54996,1516268,1083,14407
96tHbQN2obs,GROWN 1/25//23,IShowSpeed,Gaming,20,2023-01-25,19:11:17,46825,1105235,1211,6450
WkjBIB1Ra04,MY BIRTHDAY STREM,IShowSpeed,Gaming,20,2023-01-22,00:32:58,85228,1633767,3672,5441
kw5jBjPzbCE,i seen Ronaldo Vs Messi for the last time…..💔,IShowSpeed,Gaming,20,2023-01-19,22:18:59,143678,3442925,10318,1958
TbONtp_4EEk,the debate is over,IShowSpeed,Gaming,20,2023-01-19,18:59:50,620591,9175124,39041,29
2DlTlM2Ekmc,Ronaldo Vs Messi irl stream! Al Nassar Vs PSG!,IShowSpeed,Gaming,20,2023-01-19,18:43:31,91407,2199979,1958,2677
VARmVMka0U8,Ronaldo Vs Messi irl stream! Al Nassar Vs PSG!,IShowSpeed,Gaming,20,2023-01-19,17:13:30,52117,839157,576,501
